Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,totalKw,totalKva,avgPf,avgTHD,totalKvar
2026-04-22 01:11:00,2026-04-22 01:11:59,Q08,483.50,138.70,59.40,66.70,90.30,26.10,16.51,482.80,139.70,56.80,67.00,86.00,28.70,19.49,482.80,128.30,53.10,61.70,87.30,29.20,16.94,483.03,135.57,169.30,195.40,87.87,28.00,52.94
2026-04-22 01:12:00,2026-04-22 01:12:59,Q08,484.20,135.20,58.50,65.30,90.90,24.50,15.63,482.20,136.30,55.20,65.60,85.10,27.70,19.66,483.40,119.20,49.60,57.50,87.10,29.50,16.23,483.27,130.23,163.30,188.40,87.70,27.23,51.51
2026-04-22 01:13:00,2026-04-22 01:13:59,Q08,485.50,141.20,61.20,68.40,90.80,25.90,16.26,482.40,139.00,56.10,67.00,85.00,28.50,20.14,483.10,126.60,52.20,60.90,87.50,29.10,16.46,483.67,135.60,169.50,196.30,87.77,27.83,52.86
2026-04-22 01:14:00,2026-04-22 01:14:59,Q08,485.70,134.20,58.20,65.00,91.00,25.40,15.37,483.50,136.10,55.20,65.70,85.40,27.10,19.54,482.00,119.70,49.00,57.40,86.40,29.70,16.63,483.73,130.00,162.40,188.10,87.60,27.40,51.54
2026-04-22 01:15:00,2026-04-22 01:15:59,Q08,485.50,132.50,57.00,64.00,89.30,26.40,16.49,483.10,132.80,53.50,63.80,85.10,28.70,19.03,481.80,124.30,50.70,59.60,86.50,30.00,16.71,483.47,129.87,161.20,187.40,86.97,28.37,52.23
2026-04-22 01:16:00,2026-04-22 01:16:59,Q08,485.00,130.50,56.10,63.00,89.70,27.10,15.94,482.40,132.90,52.90,63.60,84.60,29.10,19.46,483.30,120.00,48.50,58.00,85.40,30.90,16.97,483.57,127.80,157.50,184.60,86.57,29.03,52.37
2026-04-22 01:17:00,2026-04-22 01:17:59,Q08,485.80,130.10,56.70,63.00,90.20,25.80,15.43,482.90,134.20,54.40,64.60,85.20,28.40,19.11,482.30,119.80,48.50,57.40,85.40,30.60,16.86,483.67,128.03,159.60,185.00,86.93,28.27,51.40
2026-04-22 01:18:00,2026-04-22 01:18:59,Q08,484.50,134.20,57.60,64.90,90.00,27.90,16.03,484.10,133.50,53.80,64.40,84.90,29.20,19.43,482.10,121.20,49.90,58.30,86.40,31.50,16.66,483.57,129.63,161.30,187.60,87.10,29.53,52.11
2026-04-22 01:19:00,2026-04-22 01:19:59,Q08,485.00,129.00,55.20,62.60,89.30,27.10,16.00,483.50,132.30,53.50,63.80,85.40,28.60,18.71,482.80,121.50,49.30,58.30,85.40,29.60,17.17,483.77,127.60,158.00,184.70,86.70,28.43,51.89
2026-04-22 01:20:00,2026-04-22 01:20:59,Q08,484.90,133.70,57.60,64.40,90.10,27.10,15.89,483.70,137.10,56.10,66.20,85.80,29.70,19.20,481.80,123.90,50.20,59.20,85.80,30.90,17.31,483.47,131.57,163.90,189.80,87.23,29.23,52.40
2026-04-22 01:21:00,2026-04-22 01:21:59,Q08,484.40,131.90,56.70,63.40,90.50,26.60,15.40,483.60,135.30,55.20,65.20,85.50,28.30,19.20,482.70,121.00,49.30,58.30,85.60,29.90,17.06,483.57,129.40,161.20,186.90,87.20,28.27,51.66
2026-04-22 01:22:00,2026-04-22 01:22:59,Q08,485.20,139.80,60.30,67.40,90.60,26.90,16.20,483.80,142.20,58.50,68.60,86.20,28.40,19.71,482.00,128.40,52.50,61.70,86.60,30.50,17.51,483.67,136.80,171.30,197.70,87.80,28.60,53.43
