Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
8/31/2025 14:00,8/31/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.32,78.65,20.44,21.91,95.75,38.9,20.51,285.22,86.29,22.41,24.45,93.84,38.28,27.07,280.76,78.78,19.46,21.92,91,41.43,29.17,282.1,81.24,62.31,68.28,93.53,39.54,76.74,76.6,70
8/31/2025 15:00,8/31/2025 15:59,Meter BSGN1-APF - CHILLER 1,280.52,77.82,20.26,21.67,96.04,39.61,19.51,285.48,86.56,22.39,24.52,93.83,38.31,27.16,280.92,78.05,19.14,21.74,90.55,42.27,29.45,282.3,80.81,61.79,67.93,93.48,40.06,76.11,74.5,67.2
8/31/2025 16:00,8/31/2025 16:59,Meter BSGN1-APF - CHILLER 1,280.77,77.21,20.06,21.53,95.99,39.61,19.45,285.77,85.63,22.22,24.32,93.81,38.46,26.93,281.29,77.29,19.01,21.58,90.6,42.34,29.08,282.61,80.04,61.29,67.42,93.47,40.14,75.46,73,67
8/31/2025 17:00,8/31/2025 17:59,Meter BSGN1-APF - CHILLER 1,281.17,77.85,20.32,21.72,95.96,39.07,19.75,285.98,86.19,22.46,24.49,93.87,38.03,26.99,281.47,78.05,19.25,21.8,90.76,41.64,29.17,282.87,80.7,62.03,68.01,93.53,39.58,75.91,74,67
8/31/2025 18:00,8/31/2025 18:59,Meter BSGN1-APF - CHILLER 1,282.49,77.85,20.27,21.83,95.67,38.92,20.45,287.29,85.84,22.53,24.49,94.11,38.21,26.35,283.08,78.9,19.56,22.18,91,41.31,29.24,284.29,80.86,62.35,68.51,93.59,39.48,76.03,74.5,68.1
8/31/2025 19:00,8/31/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.88,78.28,20.52,22.06,95.69,38.36,20.54,288.8,85.84,22.57,24.62,94.01,38.19,26.58,284.1,78.76,19.75,22.22,91.22,40.95,28.88,285.59,80.96,62.84,68.89,93.64,39.16,76,75.8,69
8/31/2025 20:00,8/31/2025 20:59,Meter BSGN1-APF - CHILLER 1,284.43,77.44,20.27,21.89,95.48,38.12,20.83,289.43,84.89,22.46,24.42,94.16,37.88,25.94,284.94,78.55,19.73,22.21,91.25,40.32,28.83,286.26,80.29,62.46,68.52,93.63,38.78,75.59,74.4,67.2
8/31/2025 21:00,8/31/2025 21:59,Meter BSGN1-APF - CHILLER 1,284.05,78.18,20.48,22.04,95.41,38.6,21.19,288.83,85.42,22.54,24.51,94.11,38.35,26.19,284.45,79.28,19.85,22.39,91.26,40.84,29,285.78,80.96,62.87,68.94,93.59,39.26,76.38,73.9,68.1
8/31/2025 22:00,8/31/2025 22:59,Meter BSGN1-APF - CHILLER 1,285.45,77.3,20.21,21.88,95.02,38.63,21.76,290.15,84.76,22.45,24.41,94.53,38.32,25.01,286.18,80.03,20.14,22.75,91.27,40.29,29.36,287.26,80.7,62.81,69.04,93.61,39.08,76.13,71.6,65.4
8/31/2025 23:00,8/31/2025 23:59,Meter BSGN1-APF - CHILLER 1,286.31,75.86,19.99,21.54,95.06,39.23,21.2,291.03,83.32,22.1,24.07,94.42,39.02,24.79,286.87,78.33,19.77,22.33,91.11,40.77,28.88,288.07,79.17,61.86,67.95,93.53,39.67,74.86,75.4,69
9/1/2025 0:00,9/1/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.27,74.57,19.56,21.18,94.94,39.92,21.05,290.67,81.44,21.63,23.51,94.21,39.91,24.53,286.65,76.51,19.39,21.77,91.25,41.52,27.94,287.86,77.51,60.58,66.47,93.47,40.45,73.52,71.7,66.3
9/1/2025 1:00,9/1/2025 1:59,Meter BSGN1-APF - CHILLER 1,287.04,74.18,19.52,21.15,94.53,40.13,21.76,291.16,80.27,21.39,23.21,94.4,40.13,23.81,287.48,76.62,19.41,21.87,91.5,40.86,27.66,288.56,77.02,60.31,66.22,93.48,40.37,73.23,71,64.5
9/1/2025 2:00,9/1/2025 2:59,Meter BSGN1-APF - CHILLER 1,287.3,74.53,19.58,21.24,94.42,39.85,22.07,291.59,80.55,21.41,23.34,94.46,40.34,23.77,287.68,77.1,19.55,22.01,91.55,40.72,27.82,288.86,77.39,60.53,66.59,93.48,40.31,73.66,70.9,64.5
9/1/2025 3:00,9/1/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.09,74.31,19.46,21.15,94.38,39.93,22.09,291.23,80.09,21.25,23.13,94.43,40.47,23.65,287.43,76.82,19.5,21.94,91.64,40.63,27.57,288.58,77.08,60.21,66.22,93.48,40.34,73.32,71.2,64.5
9/1/2025 4:00,9/1/2025 4:59,Meter BSGN1-APF - CHILLER 1,286.77,74.02,19.3,21.05,94.28,39.8,22.21,291.09,79.97,21.25,23.14,94.52,40.27,23.43,287.33,76.87,19.45,21.91,91.6,40.3,27.7,288.4,76.96,60,66.1,93.47,40.12,73.35,73.7,66.9
9/1/2025 5:00,9/1/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.12,74.93,19.56,21.27,94.26,39.36,22.6,290.16,80.56,21.29,23.2,94.57,39.84,23.59,286.5,77.77,19.74,22.1,91.78,39.74,27.8,287.59,77.75,60.59,66.57,93.54,39.65,73.99,72.5,66.3
9/1/2025 6:00,9/1/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.04,75.18,19.6,21.35,94.38,38.82,22.47,290.1,80.62,21.35,23.21,94.4,39.45,23.95,286.27,77.36,19.65,21.98,91.85,39.57,27.54,287.47,77.72,60.6,66.54,93.54,39.28,73.96,70.9,64.2
9/1/2025 7:00,9/1/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.15,75.14,19.61,21.32,94.36,39.38,22.42,290.13,80.39,21.31,23.15,94.44,39.83,23.78,286.46,77.37,19.64,22,91.9,40,27.38,287.58,77.64,60.56,66.47,93.57,39.74,73.58,73.5,67.2
9/1/2025 8:00,9/1/2025 8:59,Meter BSGN1-APF - CHILLER 1,285.36,76.17,19.76,21.57,94.47,39.22,22.54,289.43,81.46,21.47,23.42,94.37,39.61,24.25,285.78,78.06,19.79,22.13,91.93,39.95,27.64,286.86,78.56,61.02,67.12,93.59,39.59,74.43,75.2,69.1
9/1/2025 9:00,9/1/2025 9:59,Meter BSGN1-APF - CHILLER 1,283.81,75.36,19.61,21.24,94.96,39.53,21.25,288.36,82.45,21.71,23.59,94.51,39.18,24.29,284.51,77.91,19.59,22.02,91.33,40.7,28.42,285.56,78.58,60.9,66.86,93.6,39.81,73.96,71.2,65.1
9/1/2025 10:00,9/1/2025 10:59,Meter BSGN1-APF - CHILLER 1,283.17,75.58,19.56,21.22,95,39.45,21.24,287.42,82.75,21.74,23.62,94.59,38.84,24.23,283.71,78.29,19.57,22.05,91.37,40.6,28.51,284.77,78.87,60.87,66.88,93.65,39.63,73.98,72.6,66.3
9/1/2025 11:00,9/1/2025 11:59,Meter BSGN1-APF - CHILLER 1,282.59,76.39,19.88,21.43,95.17,39.39,21.12,286.96,83.28,21.82,23.74,94.32,38.93,25.01,283.01,78.15,19.39,21.94,91.34,40.76,28.4,284.19,79.27,61.1,67.11,93.61,39.69,74.53,73.6,67.2
9/1/2025 12:00,9/1/2025 12:59,Meter BSGN1-APF - CHILLER 1,282.25,77.3,20.15,21.65,95.47,39,20.75,286.78,84.5,22.03,24.07,94.05,38.53,25.99,282.66,78.15,19.4,21.91,91.25,41.02,28.54,283.9,79.98,61.59,67.63,93.59,39.52,75.28,74.1,67.9
9/1/2025 13:00,9/1/2025 13:59,Meter BSGN1-APF - CHILLER 1,281.21,77.31,20.17,21.58,95.83,39.12,19.9,285.92,84.72,22.02,24.07,93.69,38.63,26.79,281.51,76.89,19.02,21.5,91.1,41.92,28.19,282.88,79.64,61.21,67.15,93.54,39.89,74.88,73.3,67.2
9/1/2025 14:00,9/1/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.76,77.05,20.02,21.47,96.08,39.26,19.24,285.58,84.9,21.95,24.09,93.61,38.43,27.08,281.01,76.36,18.82,21.3,90.9,42.25,28.23,282.45,79.44,60.79,66.86,93.53,39.98,74.55,71.7,66.3
9/1/2025 15:00,9/1/2025 15:59,Meter BSGN1-APF - CHILLER 1,280.69,77.96,20.37,21.72,96.27,39.03,18.98,285.72,86.46,22.31,24.52,93.44,38.11,27.96,280.95,76.91,19,21.45,90.64,42.29,28.77,282.45,80.44,61.68,67.69,93.45,39.81,75.71,72.2,67
9/1/2025 16:00,9/1/2025 16:59,Meter BSGN1-APF - CHILLER 1,281.09,78.02,20.39,21.78,96.16,38.91,19.34,286.19,86.08,22.29,24.47,93.58,38.36,27.52,281.48,77.05,19,21.51,90.93,42.27,28.52,282.92,80.38,61.68,67.76,93.56,39.85,75.37,72.5,66.2
9/1/2025 17:00,9/1/2025 17:59,Meter BSGN1-APF - CHILLER 1,280.34,78.45,20.45,21.83,96.23,39.32,19.25,285.54,86.95,22.41,24.68,93.68,38.38,27.63,280.74,77.87,19.06,21.7,90.77,42.59,29.01,282.21,81.09,61.92,68.21,93.56,40.1,75.89,75,68.9
9/1/2025 18:00,9/1/2025 18:59,Meter BSGN1-APF - CHILLER 1,281.84,76.76,20.03,21.46,96.19,39.53,18.87,287,85.84,22.33,24.47,93.96,38.36,26.66,282.34,77.22,19.01,21.63,90.62,42.53,28.98,283.73,79.94,61.36,67.55,93.59,40.14,74.52,72,66.3
9/1/2025 19:00,9/1/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.2,75.72,19.89,21.3,96.17,39.4,18.67,288.37,84.19,22.04,24.1,93.81,38.55,26.4,283.63,75.72,18.78,21.31,90.72,42.7,28.18,285.06,78.54,60.7,66.71,93.57,40.22,73.24,75.8,69.1
9/1/2025 20:00,9/1/2025 20:59,Meter BSGN1-APF - CHILLER 1,283.77,77.26,20.28,21.74,95.75,38.61,20.16,288.66,84.63,22.14,24.25,93.86,38.37,26.45,283.97,77.26,19.39,21.8,91.31,41.23,28.11,285.47,79.72,61.82,67.79,93.64,39.4,74.72,75.8,69.1
9/1/2025 21:00,9/1/2025 21:59,Meter BSGN1-APF - CHILLER 1,283.57,78.11,20.46,21.97,95.71,38.68,20.46,288.21,84.77,22.07,24.24,93.54,38.87,27.11,283.51,77.1,19.25,21.68,91.47,41.84,27.79,285.1,79.99,61.79,67.89,93.57,39.8,75.35,75.2,68.8
9/1/2025 22:00,9/1/2025 22:59,Meter BSGN1-APF - CHILLER 1,284.25,77.41,20.31,21.85,95.35,39.21,21.06,288.88,84.41,22.25,24.22,94.05,38.9,25.98,284.55,78.38,19.62,22.15,91.29,41.29,28.58,285.89,80.07,62.18,68.22,93.56,39.8,75.63,73.7,68.1
9/1/2025 23:00,9/1/2025 23:59,Meter BSGN1-APF - CHILLER 1,284.59,77.43,20.4,21.87,95.14,38.39,21.56,288.98,83.51,22.01,23.96,94.18,38.75,25.41,284.83,78.33,19.81,22.16,91.83,40.36,27.83,286.14,79.75,62.22,67.98,93.72,39.16,74.79,75,68.2
9/2/2025 0:00,9/2/2025 0:59,Meter BSGN1-APF - CHILLER 1,285.02,77.66,20.26,21.95,94.9,37.72,22.24,289.36,83.11,21.97,23.89,94.28,38.56,25.02,285.44,78.84,20.15,22.35,92.16,39.64,27.51,286.61,79.87,62.38,68.18,93.78,38.64,74.77,76.6,70
9/2/2025 1:00,9/2/2025 1:59,Meter BSGN1-APF - CHILLER 1,285.86,75.95,19.8,21.55,94.66,38.43,22.16,290.12,81.17,21.46,23.39,94.37,39.59,24.17,286.27,77.52,19.83,22.04,92.16,40.09,27.04,287.42,78.22,61.09,66.97,93.73,39.37,73.37,76,70
9/2/2025 2:00,9/2/2025 2:59,Meter BSGN1-APF - CHILLER 1,285.88,75.06,19.55,21.3,94.35,38.82,22.54,289.97,79.45,21.07,22.87,94.56,40.22,23.24,286.21,77.02,19.74,21.89,92.53,39.87,26.31,287.35,77.18,60.36,66.06,93.81,39.63,72.08,71.8,66.3
9/2/2025 3:00,9/2/2025 3:59,Meter BSGN1-APF - CHILLER 1,285.72,75.12,19.58,21.3,94.19,38.76,22.87,289.84,79.33,20.94,22.82,94.78,40.23,22.75,286.25,77.64,19.93,22.08,92.66,39.53,26.34,287.27,77.36,60.45,66.2,93.88,39.51,71.97,71.2,65.6
9/2/2025 4:00,9/2/2025 4:59,Meter BSGN1-APF - CHILLER 1,285.4,75.15,19.5,21.27,94.32,38.59,22.64,289.5,79.52,20.96,22.88,94.69,39.87,23.01,285.94,77.35,19.76,21.96,92.58,39.54,26.35,286.94,77.34,60.23,66.11,93.86,39.33,72,73.1,67.4
9/2/2025 5:00,9/2/2025 5:59,Meter BSGN1-APF - CHILLER 1,285.13,74.76,19.45,21.17,94.42,38.12,22.34,289.15,79.18,20.91,22.72,94.6,39.41,23.14,285.47,76.84,19.63,21.78,92.56,39.3,26.21,286.58,76.93,59.98,65.67,93.86,38.95,71.7,72.8,67.2
9/2/2025 6:00,9/2/2025 6:59,Meter BSGN1-APF - CHILLER 1,285.03,75.3,19.65,21.3,94.75,37.81,21.85,289.13,79.75,21.01,22.87,94.27,39.14,24,285.18,76.25,19.44,21.59,92.52,39.71,25.99,286.45,77.1,60.1,65.77,93.85,38.88,71.84,70.2,64.5
9/2/2025 7:00,9/2/2025 7:59,Meter BSGN1-APF - CHILLER 1,285.07,74.65,19.43,21.13,94.81,38.66,21.45,289.25,79.51,20.93,22.85,94.27,39.8,23.85,285.35,75.65,19.19,21.42,92.31,40.46,26.07,286.56,76.6,59.56,65.4,93.8,39.64,71.38,70.4,64.5
9/2/2025 8:00,9/2/2025 8:59,Meter BSGN1-APF - CHILLER 1,284.56,74.67,19.44,21.08,94.58,38.99,21.9,288.85,80.23,21.19,23.02,94.71,39.79,23.14,285.3,77.35,19.7,21.91,92.1,40.17,27.03,286.24,77.42,60.33,66.01,93.8,39.65,72.08,71.5,65.4
9/2/2025 9:00,9/2/2025 9:59,Meter BSGN1-APF - CHILLER 1,283.56,70.85,18.35,19.92,94.71,40.12,20.51,287.94,76.54,20.3,21.87,95.04,40.92,21.21,284.28,74,18.76,20.85,92.28,41.4,25.43,285.26,73.8,57.4,62.64,94.01,40.81,67.16,73.9,67.5
9/2/2025 10:00,9/2/2025 10:59,Meter BSGN1-APF - CHILLER 1,282.73,72.18,18.68,20.23,94.83,39.34,20.69,286.98,77.67,20.51,22.14,95.07,40.01,21.67,283.68,75.05,18.92,21.12,92.47,40.5,25.65,284.46,74.97,58.11,63.49,94.12,39.95,68.01,68.1,62.1
9/2/2025 11:00,9/2/2025 11:59,Meter BSGN1-APF - CHILLER 1,281.16,73,18.85,20.37,95.19,38.68,20.2,285.71,79.24,20.8,22.48,95.06,39.04,22.21,282.06,75.62,19,21.17,92.21,40.14,26.3,282.98,75.95,58.64,64.02,94.16,39.29,68.72,66.6,61.8
9/2/2025 12:00,9/2/2025 12:59,Meter BSGN1-APF - CHILLER 1,280.37,73.74,19.09,20.52,95.47,38.02,19.91,284.77,80.11,20.91,22.65,94.86,38.46,22.99,280.96,75.67,19.05,21.11,92.27,39.91,26.22,282.03,76.51,59.05,64.28,94.2,38.8,69.13,69.6,63.7
9/2/2025 13:00,9/2/2025 13:59,Meter BSGN1-APF - CHILLER 1,280.65,72.63,18.71,20.22,95.88,38.33,18.67,285.29,79.53,20.73,22.54,94.61,38.39,23.34,281.28,73.75,18.36,20.59,91.92,40.85,25.95,282.4,75.3,57.8,63.35,94.14,39.19,67.96,69.3,63.7
9/2/2025 14:00,9/2/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.65,73.28,19.15,20.42,96.07,38.02,18.42,285.2,80.16,20.76,22.69,94.32,38.23,24.14,280.99,73.34,18.3,20.45,91.92,40.9,25.8,282.28,75.59,58.21,63.56,94.11,39.05,68.36,67.8,61.7
9/2/2025 15:00,9/2/2025 15:59,Meter BSGN1-APF - CHILLER 1,279.7,74.57,19.43,20.69,96.2,37.84,18.45,284.59,82.39,21.42,23.28,94.38,37.56,24.75,280.21,74.97,18.54,20.85,91.56,40.76,26.97,281.5,77.31,59.39,64.83,94.05,38.72,70.17,67.9,62.6
9/2/2025 16:00,9/2/2025 16:59,Meter BSGN1-APF - CHILLER 1,279.14,74.49,19.38,20.65,96.59,38.72,17.41,284.34,83.23,21.55,23.51,94.12,37.99,25.52,279.49,74.37,18.24,20.64,91.01,42.39,27.31,280.99,77.36,59.17,64.79,93.91,39.7,70.23,72,66.5
9/2/2025 17:00,9/2/2025 17:59,Meter BSGN1-APF - CHILLER 1,279.16,74.05,19.31,20.55,96.66,39.8,17.07,284.37,82.91,21.5,23.41,93.96,38.68,25.63,279.6,73.62,18.02,20.43,90.82,43.47,27.17,281.04,76.86,58.83,64.38,93.81,40.65,69.87,70.2,64.6
9/2/2025 18:00,9/2/2025 18:59,Meter BSGN1-APF - CHILLER 1,281.36,76.29,19.97,21.31,96.55,38.93,17.88,286.79,85.47,22.4,24.35,94.06,37.9,26.39,281.72,76.24,18.84,21.34,90.79,42.47,28.35,283.29,79.34,61.22,66.99,93.8,39.77,72.62,71.8,65.5
9/2/2025 19:00,9/2/2025 19:59,Meter BSGN1-APF - CHILLER 1,282.68,76.21,20,21.37,96.45,38.92,18.13,288.12,84.24,22.04,24.11,93.88,38.68,26.26,282.99,75.33,18.67,21.16,91.26,42.56,27.27,284.6,78.59,60.71,66.64,93.86,40.05,71.67,71.8,66.6
9/2/2025 20:00,9/2/2025 20:59,Meter BSGN1-APF - CHILLER 1,284.12,75.35,19.91,21.23,96.41,38.97,18.03,289.39,83.91,22.11,24.11,94.09,38.54,25.76,284.58,75.32,18.95,21.27,91.1,42.6,27.54,286.03,78.19,60.96,66.61,93.87,40.03,71.33,71.3,65.6
9/2/2025 21:00,9/2/2025 21:59,Meter BSGN1-APF - CHILLER 1,284.29,75.57,20.03,21.33,96.29,38.93,18.36,289.25,83.04,21.75,23.87,93.75,39.17,26.09,284.44,74.52,18.65,21.03,91.4,42.65,26.72,285.99,77.71,60.44,66.24,93.81,40.25,71.17,71.4,65.4
9/2/2025 22:00,9/2/2025 22:59,Meter BSGN1-APF - CHILLER 1,283.06,76.44,20,21.46,96.11,39.73,18.96,287.93,84.37,22.08,24.12,93.91,39.28,26.15,283.43,76.33,19.04,21.47,91.17,42.9,27.73,284.8,79.05,61.12,67.06,93.73,40.64,72.84,72.5,66.5
9/2/2025 23:00,9/2/2025 23:59,Meter BSGN1-APF - CHILLER 1,284.78,76.57,20.21,21.62,95.83,39.66,19.69,289.48,84.11,22.1,24.18,94.02,39.51,25.83,285.01,77,19.38,21.77,91.36,42.56,27.76,286.42,79.22,61.7,67.57,93.74,40.58,73.28,74.5,68.1
9/3/2025 0:00,9/3/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.28,75.79,20.06,21.53,95.48,39.76,20.24,290.94,82.99,22.15,23.97,94.28,39.85,24.91,286.68,76.95,19.53,21.89,91.46,42.12,27.72,287.97,78.58,61.74,67.4,93.74,40.58,72.86,72.2,66.6
9/3/2025 1:00,9/3/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.56,75.56,19.95,21.51,95.22,39.35,20.78,291.03,82.58,21.95,23.87,94.51,39.54,24.29,286.96,77.57,19.65,22.1,91.61,41.31,27.79,288.18,78.57,61.55,67.47,93.78,40.06,72.86,74.6,69
9/3/2025 2:00,9/3/2025 2:59,Meter BSGN1-APF - CHILLER 1,285.74,75.49,19.7,21.39,94.93,38.48,21.47,290,80.78,21.43,23.27,94.67,39.6,23.41,286.16,77.25,19.75,21.95,92.47,40.16,26.39,287.3,77.84,60.89,66.6,94.02,39.41,71.27,72,66.3
9/3/2025 3:00,9/3/2025 3:59,Meter BSGN1-APF - CHILLER 1,285.91,74.86,19.59,21.26,94.89,38.06,21.4,290.15,80.25,21.18,23.12,94.76,39.18,23.09,286.26,76.9,19.68,21.85,92.5,39.51,26.27,287.44,77.34,60.45,66.23,94.05,38.92,70.76,70.7,64.7
9/3/2025 4:00,9/3/2025 4:59,Meter BSGN1-APF - CHILLER 1,285.55,76.06,19.88,21.57,94.83,37.71,21.9,289.68,80.95,21.41,23.29,94.75,38.95,23.35,285.94,77.83,19.84,22.09,92.64,39.07,26.44,287.06,78.28,61.14,66.94,94.07,38.58,71.69,78.1,71.1
9/3/2025 5:00,9/3/2025 5:59,Meter BSGN1-APF - CHILLER 1,285.42,72.75,19,20.6,94.88,38.84,20.73,289.52,78.06,20.57,22.42,94.75,39.82,22.47,285.78,74.76,19.12,21.21,92.33,40.3,25.75,286.91,75.19,58.69,64.23,93.99,39.65,68.96,72.2,66.3
9/3/2025 6:00,9/3/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.19,72.21,18.91,20.52,95,39.59,20.32,290.55,78.32,20.7,22.6,94.62,40.03,22.77,286.62,74.3,18.81,21.14,91.9,40.95,26.2,287.78,74.94,58.42,64.26,93.84,40.19,69.29,70,64.5
9/3/2025 7:00,9/3/2025 7:59,Meter BSGN1-APF - CHILLER 1,287.15,71.82,18.99,20.48,95.15,39.55,19.88,291.45,78.4,20.86,22.69,94.74,39.97,22.59,287.42,74.14,18.75,21.17,91.76,40.98,26.39,288.67,74.79,58.61,64.34,93.88,40.17,68.86,67.6,61.9
9/3/2025 8:00,9/3/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.75,71.63,18.87,20.4,94.97,39.45,20.24,291.13,78.78,21.11,22.76,95.26,39.39,21.63,287.42,75.72,19.26,21.62,91.74,40.18,27.05,288.43,75.37,59.24,64.78,93.99,39.67,68.91,69.7,64.7
9/3/2025 9:00,9/3/2025 9:59,Meter BSGN1-APF - CHILLER 1,285.46,70.91,18.47,20.09,94.82,39.43,20.31,289.82,77.86,20.86,22.4,95.43,39.43,20.93,286.53,75.35,19.24,21.43,91.93,40.19,26.64,287.27,74.71,58.56,63.91,94.06,39.68,67.88,70.5,64.7
9/3/2025 10:00,9/3/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.62,71.57,18.65,20.2,94.95,38.97,20.25,289.05,78.05,20.75,22.41,95.26,39.13,21.39,285.59,75.34,19.06,21.35,92.07,39.91,26.38,286.42,74.98,58.45,63.96,94.09,39.34,68.03,72,66.6
9/3/2025 11:00,9/3/2025 11:59,Meter BSGN1-APF - CHILLER 1,283.98,72.05,18.76,20.29,95.07,39.5,20.16,288.16,78.64,20.87,22.49,95.17,39.58,21.77,284.71,75.38,19.08,21.3,92.03,40.62,26.46,285.62,75.35,58.71,64.08,94.09,39.9,68.39,70.1,64.7
9/3/2025 12:00,9/3/2025 12:59,Meter BSGN1-APF - CHILLER 1,283.08,72.38,18.82,20.33,95.44,39.19,19.47,287.4,79.51,20.92,22.67,94.96,39.1,22.52,283.78,74.99,18.89,21.12,91.81,40.83,26.64,284.75,75.63,58.63,64.13,94.07,39.71,68.63,67.7,62.1
9/3/2025 13:00,9/3/2025 13:59,Meter BSGN1-APF - CHILLER 1,282.05,72.55,18.82,20.3,95.83,39.49,18.73,286.69,79.92,21.02,22.75,94.6,39.25,23.35,282.63,73.98,18.46,20.74,91.61,41.72,26.44,283.79,75.48,58.3,63.8,94.02,40.16,68.53,74.7,68.4
9/3/2025 14:00,9/3/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.89,74.98,19.58,20.89,96.06,38.97,18.81,285.63,82.73,21.57,23.46,94.44,38.57,24.66,281.32,75.83,18.76,21.17,91.53,41.68,27.24,282.61,77.85,59.91,65.51,94.01,39.74,70.71,70.3,64.6
9/3/2025 15:00,9/3/2025 15:59,Meter BSGN1-APF - CHILLER 1,279.97,79.15,20.62,22.01,96.07,37.84,19.95,284.8,86.94,22.57,24.61,94.3,37.43,26.37,280.43,79.44,19.78,22.11,91.59,40.82,28.58,281.73,81.84,62.98,68.73,93.99,38.69,74.9,83.9,77.7
9/3/2025 16:00,9/3/2025 16:59,Meter BSGN1-APF - CHILLER 1,278.96,77.01,19.96,21.32,96.42,38.7,18.49,284.18,86.13,22.36,24.32,94.23,37.5,26.19,279.66,77.58,18.98,21.53,90.85,41.84,28.76,280.93,80.24,61.3,67.16,93.83,39.35,73.45,78,72
9/3/2025 17:00,9/3/2025 17:59,Meter BSGN1-APF - CHILLER 1,279.31,74.58,19.52,20.67,96.86,39.73,16.63,284.72,84.7,21.98,23.97,94.11,37.97,25.98,279.81,74.83,18.21,20.76,90.27,43.36,28.37,281.28,78.03,59.7,65.4,93.75,40.35,70.99,73.2,67.2
9/3/2025 18:00,9/3/2025 18:59,Meter BSGN1-APF - CHILLER 1,281.22,73.96,19.41,20.66,96.76,39.82,16.76,286.45,83.36,21.84,23.73,94.07,38.49,25.62,281.61,73.99,18.2,20.66,90.61,43.73,27.55,283.09,77.1,59.44,65.05,93.81,40.68,69.93,70.8,64.6
9/3/2025 19:00,9/3/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.23,73.31,19.3,20.59,96.52,39.97,17.2,288.54,82.03,21.48,23.51,94.15,39.35,24.95,283.65,73.52,18.24,20.7,90.96,43.65,26.91,285.14,76.29,59.03,64.81,93.88,40.99,69.06,70.5,64.6
9/3/2025 20:00,9/3/2025 20:59,Meter BSGN1-APF - CHILLER 1,285.34,73.61,19.54,20.81,96.19,39.33,18.07,290.51,81.95,21.72,23.62,94.31,39.16,24.63,285.79,74.45,18.68,21.11,91.21,42.78,27.04,287.21,76.67,59.94,65.54,93.9,40.42,69.74,70,64.4
9/3/2025 21:00,9/3/2025 21:59,Meter BSGN1-APF - CHILLER 1,284.05,74.79,19.68,21.09,96.11,39.84,18.54,289.05,82.71,21.76,23.73,94.01,39.53,25.42,284.41,75,18.76,21.16,91.17,43.01,27.21,285.83,77.5,60.2,65.98,93.76,40.8,71.17,71.4,65.5
9/3/2025 22:00,9/3/2025 22:59,Meter BSGN1-APF - CHILLER 1,285.81,73.47,19.3,20.85,95.56,40.8,19.39,290.61,81.48,21.7,23.53,94.48,40.31,23.95,286.44,75.69,19.07,21.53,91.14,42.66,27.57,287.62,76.88,60.07,65.92,93.73,41.25,70.91,71.2,65.3
9/3/2025 23:00,9/3/2025 23:59,Meter BSGN1-APF - CHILLER 1,287.49,72.42,19.11,20.65,95.21,40.58,19.8,292.11,79.83,21.28,23.15,94.64,40.84,23.07,288.09,75.02,19.14,21.45,91.35,42.38,27.09,289.23,75.76,59.53,65.24,93.73,41.26,69.97,68.8,62.6
